Gene ID,FC pC vs H,FC pC vs HpC,FC HpC vs H,Gene Symbol,,pC1,pC2,pC3,H1,H2,H3,HpC1,HpC2,HpC3,HpC4
20278,2.074653,-8.590574,17.822458,Scnn1g,,0.058238983,-1.6694008,-0.058238983,-0.3535049,-3.20461,-1.2698956,3.5545418,2.113612,1.9470999,2.5698974
78908,12.570309,-1.4150629,17.787777,Igsf3,,0.17416763,-0.12767887,0.030618668,-3.641304,-3.7703953,-3.4670382,-0.030618668,1.0527868,0.681777,0.40232944
69303,25.426888,1.4296125,17.785862,1700001G11Rik,,0.41470003,0.67330647,0.29064894,-4.2591867,-4.6508603,-3.7161458,-0.38474846,-0.1150465,0.16045904,0.1150465
20731,13.243874,-1.3408209,17.75766,Spink4,,0.10388613,-0.103886366,0.5438013,-3.5459862,-3.5459862,-3.5459862,2.0096326,0.3459711,0.4627657,-0.40083528
16333,4.9158974,-3.6019027,17.706585,Ins1,,-0.67859197,-0.22662449,0.22662497,-1.7237971,-1.5617635,-4.2853956,3.1206465,0.36144924,1.3282185,1.679934
75202,21.928095,1.2396177,17.689398,Spaca6,,0.19309855,0.87156343,0.32560682,-4.7955756,-3.6569061,-3.5213747,0.92510223,-0.36206913,0.24417591,-0.19309855
21950,14.473139,-1.222118,17.687883,Tnfsf9,,0.10215235,0.75302386,-0.6358142,-3.7821853,-3.7821853,-3.7821853,-0.10103583,0.69473433,0.10103583,0.7552831
320736,4.4342437,-3.9711642,17.609108,Vstm4,,0.013599873,-0.013600111,-0.190341,-3.2445989,-0.690248,-2.7015579,2.5891976,1.113666,1.5154376,2.4861584
74978,13.892198,-1.2640301,17.560152,Lrriq1,,0.0482316,-0.0482316,0.7261691,-3.537542,-3.9604712,-3.164426,0.24497366,-0.45229578,1.018136,1.5095348
63953,6.7282085,-2.6048644,17.52607,Dusp10,,-0.09340572,0.006505966,-0.006505966,-2.4826307,-2.7470098,-3.1144328,0.53319645,0.88769436,2.1357841,1.8436174
109082,24.329918,1.3883938,17.523788,Fbxw17,,0.7363286,0.55076313,0.5390682,-5.0926185,-3.3456225,-3.5495775,0.64751863,-0.053175926,-0.106306076,0.053176403
93716,24.084484,1.374636,17.520626,Pcdhga8,,0.39904213,0.5536828,0.5581989,-4.720974,-4.685505,-2.8526945,-0.001169682,0.25164127,0.001170158,-0.073275566
67784,7.352957,-2.3813143,17.509695,Plxnd1,,-0.059969902,0.059969425,-0.08463955,-3.8722515,-1.9617572,-2.8856044,2.3322134,0.597044,1.0845976,0.8803234
20274,3.0398993,-5.717534,17.38073,Scn9a,,0.054427147,-0.29845953,-0.054427624,-2.091679,-1.4702139,-1.5486381,2.4122958,1.7298679,2.759571,2.7618904
381199,11.190173,-1.5520207,17.367378,Tmem151a,,-0.060956,-0.6005306,0.113006115,-3.7811553,-4.619122,-2.6006846,0.24848843,0.060956,0.5908108,0.9050288
195733,8.457027,-2.0518403,17.352472,Grhl1,,-0.26990128,-0.09896898,0.644701,-3.1792793,-2.6297297,-3.1556125,0.09896898,3.047183,0.63358593,0.73571014
74015,20.04612,1.1561912,17.33807,Fcho1,,0.30145216,0.4899807,0.38920736,-3.8234801,-4.883839,-3.087794,-0.1206851,-0.06661701,0.06661701,0.8573518
230738,16.011776,-1.0814428,17.315815,Zc3h12a,,-0.45752525,0.52878,1.0761414,-3.7894125,-3.3149085,-3.7514658,-0.6559582,1.4563417,0.72378254,0.45752525
14998,95.71767,5.5512223,17.242622,H2-DMa,,1.9284663,2.71097,2.8711014,-5.2811885,-4.5341926,-2.4162195,0.6963434,-0.42335272,0.42335272,-0.57351494
16155,17.587086,1.0200691,17.241072,Il10rb,,0.32258797,0.11660957,0.017523766,-3.6473975,-4.113395,-4.191819,0.2754612,-0.15776062,0.39411736,-0.017523766
546336,18.59297,1.0815297,17.191362,Prrg1,,0.18643713,-0.058145523,0.1434102,-2.7092748,-4.0878096,-5.581271,0.2457056,-0.628129,0.058146,0.2342534
20393,30.334002,1.7670463,17.166504,Sgk1,,1.0647383,1.8329601,0.2773161,-4.5358386,-4.0140176,-3.0437217,0.64710236,0.8610134,-0.27731514,-0.28280735
229055,21.098833,1.2303361,17.148834,Zbtb10,,0.14516926,0.6289625,0.62535954,-3.8814416,-3.6425924,-4.273748,-0.14517021,-0.43384266,0.57529545,0.67349625
230576,15.16471,-1.1263332,17.080517,Ttc22,,0.7248335,0.34882927,-0.010900497,-4.665071,-2.918075,-3.12203,-0.33606672,2.3068876,0.010900974,0.12182951
56277,185.55421,10.877193,17.059015,Tmem45a,,6.0141845,2.3267684,4.790462,-2.327729,-5.041331,-2.1066163,-0.20817852,0.20817852,3.9879384,-0.25232363
105005,5.320366,-3.2013626,17.032425,Fam84a,,-0.62875843,-0.43356657,0.43356657,-3.384457,-2.6374612,-1.8414161,1.2428885,3.6196527,0.45501375,0.55884504
170768,13.5745,-1.2537385,17.018873,Pfkfb3,,-0.19815254,0.5955963,0.17837238,-3.5901723,-3.9220872,-3.200406,-0.17837334,0.25249672,1.1132469,0.8853302
13650,16.960321,-1.0033438,17.01704,Rhbdf1,,-0.0646677,0.17840576,0.3544073,-4.1925054,-4.01255,-3.5790749,-0.48498917,0.064668655,0.5538559,0.509923
17872,25.681427,1.510486,17.002096,Ppp1r15a,,0.3697815,0.8380985,0.628541,-3.9117994,-4.328246,-3.9714937,-0.28982258,-0.33466625,0.28982353,0.40317535
16590,11.198425,-1.5131776,16.945204,Kit,,-0.5285835,0.23518515,0.14084911,-3.2731023,-4.2265463,-3.108573,1.2299314,-0.14084911,0.42051744,0.6773267
20358,34.73099,2.0504131,16.938536,Sema6a,,1.2529802,0.9070606,0.9874029,-3.8223453,-3.730433,-4.654232,-0.4880581,-0.28798962,0.54099274,0.28798866
18791,2.2126973,-7.6466475,16.919712,Plat,,-0.4827628,-0.26852703,0.2685275,-0.56219053,-1.5167027,-1.8412871,2.473237,2.4504108,3.303872,2.868106
69480,9.635983,-1.752343,16.88555,Ttc9,,-0.08754158,0.027862549,-0.027862549,-3.9401014,-3.778068,-2.174668,0.7442341,0.9059572,0.66187,0.8083577
54199,17.9509,1.0632464,16.8831,Ccrl2,,0.1530323,0.06896973,0.3393054,-3.3892624,-4.964195,-3.5831873,0.16324759,-0.67174816,0.97197723,-0.0689702
97165,15.975663,-1.0559914,16.87016,Hmgb2,,0.042856216,0.17283916,0.07647514,-3.7241259,-4.0284767,-3.948639,-0.4583845,1.1623373,-0.023744583,0.023744583
207175,11.041902,-1.5273705,16.865074,Cetn4,,0.3287015,-0.55647993,-0.12219572,-3.7000155,-2.9530196,-4.091689,0.32642603,0.1221962,0.61750317,0.91144276
13346,9.562971,-1.760494,16.835558,Des,,-1.27216,0.10273838,0.08940935,-4.6419244,-2.503255,-3.7072098,1.2091498,0.004920483,0.61475515,-0.004920483
78382,11.558037,-1.4561355,16.830067,Lce6a,,0.5788307,-0.16457653,-1.016815,-3.115467,-4.5071406,-3.572426,0.46351528,0.19217157,0.16457653,0.5449009
109857,13.188774,-1.2705008,16.756351,Cbr3,,0.13788319,0.18031693,0.15746641,-3.5406475,-3.4717236,-3.6756785,-0.046057224,2.7261653,0.046057224,-0.7103543
224829,11.414696,-1.4660732,16.734776,Trerf1,,-0.03193617,0.03193617,0.25308657,-3.0816936,-3.0961857,-4.1074953,-0.4325323,1.393889,0.4283185,1.155602
53608,9.130218,-1.8179972,16.598713,Map3k6,,-0.3063097,0.80944777,0.07971239,-2.4770458,-3.3150125,-3.1970394,0.34294462,3.4853992,0.4779024,-0.07971239
73106,19.622292,1.1908174,16.478008,Prss57,,0.41482496,0.30628252,0.14757967,-3.848575,-4.027579,-4.1384244,-0.15677309,0.00617075,0.30721426,-0.00617075
329954,16.879396,1.0247514,16.471697,Catsper4,,-0.12645388,0.12645388,0.67763376,-4.496218,-4.496218,-2.5615036,0.3369341,-0.516798,0.2129736,0.7293062
27373,16.824087,1.02383,16.432497,Csnk1e,,0.18296719,0.34335327,0.05041313,-3.9763126,-3.9211946,-3.7431269,-0.23916054,-0.050414085,0.29288483,0.62976265
72543,25.784561,1.5720271,16.40211,Mvb12b,,0.69909763,0.6382427,0.50157166,-4.440753,-4.27872,-3.5069222,-0.22621536,-0.44505882,0.22621441,0.286438
69253,24.778463,1.5131372,16.375557,Hspb2,,1.0542178,0.31446123,0.50126743,-4.0076995,-4.0076995,-4.0076995,2.77E-05,-0.11911607,0.2222066,-2.77E-05
64177,8.737151,-1.8717295,16.35358,Trpv6,,0.001513958,-0.25516796,0.15512514,-2.2566848,-3.5096889,-3.7136438,1.7936034,-0.001513481,0.6580744,1.0359516
13131,24.628214,1.5085635,16.325605,Dab1,,0.23785305,1.4423265,1.2757664,-3.3026137,-3.5909066,-4.017254,0.9385376,-0.2779522,-0.23785305,1.1458273
207792,34.042767,2.0904202,16.285128,BC034090,,0.79959106,1.2875519,0.5873537,-3.8498225,-3.9772956,-4.7662134,0.019750118,-0.87823296,-0.019750118,0.18905687
13137,3.4934156,-4.6596584,16.278122,Daf2,,-0.98589945,0.102377415,-0.102377415,-2.1332715,-2.1332715,-2.1332715,2.235934,1.7128823,1.990958,1.6265893
213019,8.9379225,-1.8212386,16.27809,Pdlim2,,0.008084297,-0.29470062,0.054360867,-2.1588697,-2.8193777,-4.733826,0.3374486,2.6671133,-0.008084774,0.15352869
11596,6.704979,-2.4272676,16.274775,Ager,,-0.44010353,-0.30244875,0.30244827,-4.542964,-2.5245888,-1.6082494,1.9298306,0.7209463,0.96813107,0.9116192
54562,20.680582,1.2736131,16.237728,Lrrc6,,0.22942019,0.002911091,0.01672697,-4.2871857,-4.2871857,-4.2871857,-2.1909988,-0.002910614,0.30652905,0.82374954
242122,25.508614,1.5725543,16.221132,Vtcn1,,0.7942581,0.44041538,0.49809933,-4.9773817,-3.5523143,-3.7562692,-0.5798464,-0.17697477,0.27777052,0.17697477
224116,13.453802,-1.2048019,16.209164,Muc20,,0.18035221,-0.35640335,1.09864,-2.8625088,-4.922868,-2.5418603,-0.18035221,0.44144487,1.1792359,0.86497355
12985,-1.1485866,-18.585112,16.180853,Csf3,,-0.68615246,-1.2983152,-2.0656648,-2.441851,-1.694855,0.68615246,2.1371315,2.4846976,4.2268896,2.6154072
108150,8.130903,-1.9875739,16.160769,Galnt7,,0.09116411,-0.08672857,-0.18421745,-3.3839056,-2.681304,-3.1848192,1.6101146,1.510776,0.5167055,0.08672857
433323,20.984678,1.3039654,16.092974,Sgpp2,,0.6734657,0.3447237,0.26186562,-3.4139605,-4.433097,-4.046681,-0.34695435,0.49586105,-0.26186466,0.28807545
76560,20.133575,1.2520463,16.080536,Prss8,,0.729887,0.46531105,0.064471245,-4.5306673,-3.6316686,-3.572589,0.51699066,-0.29341793,0.22330666,-0.0644722
21814,29.641771,1.8463094,16.054605,Tgfbr3,,1.2354984,1.0570564,0.38836384,-3.7691817,-4.214831,-4.0037484,0.25123596,0.33658123,-0.25123596,-0.30060053
11747,23.211624,1.4475904,16.034666,Anxa5,,0.8453798,0.4791746,0.26301765,-4.5728045,-3.6352873,-3.814664,-0.040605545,-0.31094265,0.29309273,0.04060459
268709,10.954713,-1.4635502,16.032768,Fam107a,,-0.5439229,1.532618,0.048051357,-2.7976356,-3.250372,-3.2756848,2.2720532,0.3868184,-0.048051357,0.96939707
77015,17.169432,1.0725474,16.008087,Mpped2,,0.78195286,0.7007127,-0.1867714,-3.0839283,-4.72925,-3.1962392,0.6243963,-0.15578318,0.15578318,0.6992965
72512,40.490402,2.5365884,15.962542,Tmem173,,1.5998702,1.6263471,1.0508885,-3.9841678,-3.9376116,-3.8196385,-0.057261944,0.057261944,0.46471882,-0.13346863
93724,17.600525,1.1030526,15.956197,Pcdhga12,,0.07581568,0.14602184,0.17867708,-4.03887,-2.2311225,-5.7421327,-0.08579302,0.019949913,-0.019949436,0.05380535
56213,9.525361,-1.674253,15.947864,Htra1,,0.12479639,-0.12479639,-0.192379,-1.6122861,-3.56573,-4.769685,0.6397147,0.9290247,0.70807457,0.44075108
78284,43.265793,2.7173724,15.921922,Creb3l4,,1.3910732,1.8963685,1.0819502,-3.978691,-3.978691,-3.978691,0.2329731,0.30558395,-0.23297334,-0.2485776
23872,14.549995,-1.0921706,15.891077,Ets2,,0.017224312,-0.017223358,0.13354015,-3.8173542,-3.8627968,-3.7751484,-0.5394001,0.31420422,0.46728516,0.44475842
214791,27.494682,1.7310823,15.882946,Sertad4,,0.63758755,1.0195827,0.6891928,-3.8993173,-4.078321,-4.0192413,-0.2896018,0.25138855,0.16254616,-0.16254616
241289,23.593561,1.488209,15.853662,Ppp1r26,,0.7140608,0.6435003,0.24734116,-3.1938853,-4.685049,-4.1971264,-0.03832817,-0.38744068,0.038329124,0.23300076
23917,11.899615,-1.3261976,15.781241,Impdh1,,0.5211668,0.120108604,-0.12010908,-4.046492,-3.6474195,-2.5034513,1.7883644,0.880538,0.15577793,-0.5006089
223753,10.450604,-1.5089831,15.769786,Cerk,,0.49915314,-0.15471935,-0.2939024,-3.8046079,-2.3877606,-3.9136436,0.15471935,1.5297165,0.5145912,0.2426548
107753,25.71666,1.6315672,15.761933,Lgals2,,0.3125434,0.7756691,0.50418806,-5.2505097,-3.5035138,-3.7074687,-0.043496132,-0.750226,0.048392773,0.043496132
18218,25.85254,1.6404637,15.75929,Dusp8,,1.0454607,0.7147913,0.7060957,-3.8146896,-4.105266,-3.6903996,-0.20633793,-0.31197357,0.20633888,0.7440214
70796,17.528631,1.115834,15.708999,Zdhhc1,,0.22288656,0.07772541,0.225523,-5.191288,-4.0292544,-2.6482468,0.099182606,-0.07772589,-0.11704111,0.164608
12527,14.571326,-1.0746497,15.659073,Cd9,,0.48097897,0.099256516,0.07314873,-4.045979,-3.2195487,-3.6762695,-0.073147774,1.4670095,0.11230564,-0.21952248
13175,6.523179,-2.3985739,15.646325,Dclk1,,-0.36733007,-0.6938281,0.81962824,-2.3223848,-2.712206,-3.3236642,1.1056352,0.36733007,1.5094085,1.7442937
19416,13.866405,-1.1281155,15.642907,Rasd1,,-0.008685589,0.6125555,-0.41134596,-2.7693846,-4.6073513,-3.8113062,0.131526,0.10013294,0.008685589,0.71201324
19267,24.0132,1.5375282,15.618055,Ptpre,,0.8100786,0.59335804,0.3890705,-3.8571963,-4.015004,-4.0925593,-0.3315344,-0.11647987,0.23909378,0.11647892
214854,12.210414,-1.2789799,15.616874,Neurl3,,-0.59733105,0.12919521,1.1626158,-3.2048125,-3.5134397,-3.4173884,-0.09192562,0.091926575,1.3681793,0.977767
237636,7.2311835,-2.1584125,15.607877,Npc1l1,,-0.49867105,-0.68506956,0.49867105,-1.9281411,-5.1271696,-2.192455,0.8103194,0.6474309,0.81231976,1.2563863
77595,11.528632,-1.3428277,15.480966,Nup210l,,-0.46329975,0.23119879,0.28777218,-2.881963,-2.7199297,-4.9238844,-0.09944725,0.09944725,0.8413148,0.93401
19698,18.646578,1.206306,15.457584,Relb,,0.16568756,0.566967,1.0131311,-3.8910995,-3.9332652,-3.0923657,-0.16568851,-0.24844837,0.882946,0.7765217
277414,15.230362,-1.0148122,15.455957,Trp53i11,,0.23308372,0.10248852,0.002258301,-3.0163689,-4.242387,-4.1900487,-0.086771965,-0.002258301,0.4646387,0.15968323
434128,27.090195,1.7530518,15.453163,Pnmal2,,1.3376708,0.59580374,0.56860256,-3.2334948,-3.9270716,-4.616453,0.5629411,-0.4419799,-0.4663129,0.4419799
21810,4.3277206,-3.5640762,15.424325,Tgfbi,,-0.08001566,0.08001566,-0.14866543,-3.726485,-1.316524,-1.4464784,2.404293,2.1972647,1.9578781,0.57645607
57810,10.171511,-1.5150104,15.409943,Cdon,,0.2181778,-0.11626625,-0.08211136,-3.4492526,-2.9860497,-3.5842834,0.08211136,0.6860466,0.54782295,1.1077299
14778,10.982755,-1.4022001,15.400022,Gpx3,,-0.03013134,0.030130863,-0.3740201,-4.463902,-3.038834,-3.242789,0.48346806,0.03638172,0.6471653,0.28505993
195531,19.431957,1.2645878,15.3662405,Gm13152,,0.48617935,0.1926899,0.44134092,-4.8851943,-4.8851943,-1.9504797,0.28899527,-0.7374215,-0.1926899,0.78006124
50525,12.599238,-1.219191,15.360878,Spag6,,0.23983765,0.08872461,0.021914482,-2.9488199,-4.523752,-3.1427448,-0.021914482,-0.34419966,0.8698926,1.1072202
93691,24.924793,1.6262943,15.326127,Klf7,,0.5212741,1.0328174,0.57518244,-3.6025653,-3.7486544,-4.438036,-0.13906002,0.13906002,-0.28564024,0.31831884
100503311,4.5820127,-3.3445132,15.324603,Pifo,,0.24331594,-0.24331594,-1.7476311,-2.778525,-2.778525,-2.778525,0.5400543,0.43536043,1.6225445,2.0390513
215384,27.565128,1.8040792,15.279332,Fcgbp,,0.88556385,0.7547474,0.97814083,-4.0639706,-4.1509647,-3.5209298,0.3544531,0.01980877,-0.019809723,-0.2682333
14281,24.954807,1.6350571,15.262345,Fos,,1.0911503,1.0258789,0.15489483,-3.1394491,-4.6691628,-3.8432016,0.18088436,-0.21083355,-0.15489483,0.37671185
24064,18.189312,1.1965264,15.201766,Spry2,,0.52277946,0.33610344,-0.02083397,-4.139508,-3.9639597,-3.6135406,-0.5945611,0.020834923,0.34457493,0.311141
17972,4.2855463,-3.546301,15.197837,Ncf4,,0.36723113,-0.82989395,-0.3342092,-2.3651032,-2.3651032,-2.3651032,1.4680493,0.3342092,2.2681398,2.1723652
207259,3.9199421,-3.871483,15.175989,Zbtb7c,,-0.4477191,-0.8740907,0.44771862,-1.947237,-1.9876962,-2.851655,0.8621454,2.2037573,2.1177778,1.46241
209683,9.736011,-1.5530324,15.120339,Ttc28,,-0.4504137,-0.028743744,0.31439972,-3.5316477,-3.4108372,-3.0722647,0.02874279,0.07234192,1.2325993,0.9869909
67122,8.3405485,-1.8126887,15.118818,Nrarp,,0.30865955,-0.36763334,0.20259857,-3.385638,-2.2236047,-3.4275596,0.031593323,3.317586,-0.0315938,0.30643892
22719,20.646755,1.369471,15.076443,Zfp61,,0.8360095,0.4901266,0.26496553,-3.5441797,-3.3821464,-4.5861015,0.8483896,-0.54139566,-0.23904514,0.23904514
72042,7.139658,-2.10842,15.053399,Cotl1,,-0.4022808,0.039267063,-0.039266586,-4.0159597,-1.4209671,-3.472919,0.58256245,1.6361017,0.9070082,0.6426029
57444,27.659704,1.838913,15.041333,Isg20,,0.83841515,0.8360672,1.0430002,-3.1667247,-4.383203,-4.1017313,0.12000799,-0.12000799,-0.18639135,0.29428864
231830,18.501158,1.2365853,14.961491,Micall2,,0.025885582,0.3477993,1.0604248,-4.2840223,-3.459024,-3.4514751,-0.3377819,-0.025885582,0.9053469,0.14502001
19099,21.187933,1.4176401,14.945917,Mapk8ip1,,0.67523384,0.5793476,-0.014071465,-4.6359057,-3.5263395,-3.812757,0.110919,-0.5777483,0.014071465,0.09280586
76448,5.2866883,-2.825669,14.938433,Ppp1r18,,-0.6839385,-0.25843716,0.25843763,-2.5899997,-2.6019955,-2.6990356,0.86128235,0.8854809,1.6677837,1.6679058
14633,7.8994145,-1.8890574,14.922446,Gli2,,-0.79286814,1.4269652,-0.53410244,-2.4661043,-2.7191086,-3.6600292,1.0594387,0.9442725,0.53410244,1.2661786
100039796,73.47789,4.9260273,14.916258,Tgtp2,,1.9701996,2.3855772,2.419548,-2.9519625,-3.85947,-5.0109577,0.020292282,-0.020291328,0.42731857,-0.5952511
18476,12.422909,-1.1966835,14.866289,Pafah1b3,,0.11645365,-0.039732933,-0.05155468,-3.8871722,-2.970251,-4.0222034,0.03973341,0.41401148,0.51126623,0.1047101
258853,5.912183,-2.495958,14.75656,Olfr982,,-0.0849185,0.08491802,-0.27354622,-3.6132064,-1.2812479,-3.0701654,0.96577597,0.6419649,1.7226906,1.5832143
72136,17.77019,1.2052336,14.744186,Chst14,,0.9902935,0.33777285,-0.21863079,-3.3603516,-5.752025,-2.2323482,0.21863079,0.32975674,-0.47025442,0.32386303
16979,81.11831,5.519639,14.696307,Lrrn1,,2.5913825,2.9739318,2.3891273,-3.2588332,-4.0968,-3.7157924,1.3632178,-0.6155915,-0.33594608,0.33594608
77552,4.9143143,-2.989462,14.6911545,Shisa4,,-0.26036835,-0.9742265,0.26036787,-2.008533,-4.091612,-1.7650523,1.5076227,0.84930277,1.64258,1.0210686
330830,10.689737,-1.3725532,14.672235,Ccdc135,,-0.12698984,0.002911091,0.63679314,-5.1179047,-2.3709087,-2.2529356,0.525208,-0.002911091,0.96949387,1.0192771
12826,8.203643,-1.788077,14.668746,Col4a1,,0.23348808,-0.3192501,-0.22386551,-3.2768736,-3.0131254,-3.1284227,0.9955435,0.22386456,1.0651302,0.6562605
18208,13.121203,-1.1142402,14.620172,Ntn1,,0.57983303,0.33580494,0.27221346,-3.118186,-3.2745142,-3.5609317,2.1843243,-0.32774687,0.62367916,-0.27221346
665033,2.8858225,-5.0647945,14.616098,Col6a5,,-0.09642506,-1.0033307,0.09642506,-1.2057602,-2.4587643,-1.9257538,1.6686778,2.4100008,2.3680978,1.5774646
18824,11.086903,-1.3179247,14.611703,Plp2,,0.15036201,0.1893549,-0.21052885,-4.0881214,-3.0191975,-3.1758466,-0.091371536,1.3279133,0.4374094,0.091371536
16009,2.5556765,-5.7139397,14.602979,Igfbp3,,-0.52073574,-0.12192726,-0.9701967,-3.4029663,-2.392936,0.12192726,1.8153181,2.781014,2.1558442,1.1552873
208164,6.6104484,-2.2078254,14.594715,Fam180a,,-0.4564526,0.1944189,-0.19441915,-1.9491166,-3.3407903,-3.3407903,1.9253216,0.551167,0.7268553,0.75855684
268396,9.5831995,-1.5226089,14.591465,Sh3pxd2b,,0.25805092,-0.49653816,-0.17057323,-3.2354007,-3.6353312,-3.319851,0.17057323,0.45194435,0.74722385,0.5110264
100043920,15.609071,1.0726434,14.551967,Gm20938,,0.3209226,0.27461362,-0.066203356,-3.9044526,-3.9044526,-3.5547006,0.066203356,-0.91095686,0.08412194,1.0617263
70129,27.052696,1.859244,14.550375,Slc44a4,,0.9421692,0.9403362,0.54398346,-3.0455499,-4.298554,-4.502509,-0.007135868,-0.48998356,0.14643764,0.007135868
271005,20.70222,1.4247193,14.530738,Klhdc1,,0.7521291,1.3203082,0.15648317,-2.357206,-3.1951728,-5.3338423,0.76234484,-0.1564827,-0.29534292,0.6186638
68339,22.947826,1.5815567,14.509643,Ccdc88c,,0.9230032,0.5872736,0.5059948,-4.3407435,-3.5887642,-3.6150765,-0.40778923,0.14802933,0.45076942,-0.14802837
320027,29.787163,2.0541072,14.501272,Fstl4,,1.3104115,1.5649676,0.4374566,-2.8890195,-4.1420236,-4.3459787,-0.20875359,-0.27270365,0.53577185,0.20875359
71319,8.916895,-1.6243258,14.483942,4933439K11Rik,,0.79281306,-0.5392418,0.8689804,-3.1619139,-2.0232444,-3.1619139,1.1566653,3.1394343,-0.15316176,0.153162
14421,5.181722,-2.7914097,14.464311,B4galnt1,,-0.07167101,-0.5011225,0.07167053,-3.551549,-1.4001627,-2.6697063,1.3738403,1.5033236,1.2425089,1.1361389
13385,19.789549,1.3683338,14.462516,Dlg4,,0.12000275,0.45003223,0.49181747,-3.8311262,-3.8003373,-4.2266846,0.08011055,-0.5674534,-0.08011103,0.17357635
574428,8.217072,-1.75865,14.450953,Zmynd15,,-0.93804216,-0.07191706,0.6796894,-2.9125154,-3.0241299,-3.5094974,0.6773062,0.071917534,0.90400696,1.1642828
20661,31.171349,2.1578703,14.445422,Sort1,,1.4320536,1.240696,0.6308508,-4.69303,-3.3059301,-3.5838857,0.16020393,0.15241432,-0.19383717,-0.15241337
93843,16.576185,1.148341,14.434898,Pnck,,0.0607872,0.26575994,0.32458115,-4.4789023,-4.4789023,-2.5441878,-0.0607872,-0.41701984,0.07417011,0.47360373
77574,16.202063,1.1226163,14.432413,Fam115a,,0.38861275,0.4923296,-0.06604767,-4.3349404,-3.627871,-3.2766104,0.06604862,-0.23868561,0.3798256,0.21187782
17309,14.562058,1.0115945,14.395154,Mgat3,,-0.12396526,0.13350296,0.5883541,-2.5230088,-3.8413045,-4.6302223,0.019536972,-0.019536972,0.30914783,0.4215169
26568,22.328861,1.5535172,14.373104,Slc27a3,,0.51863956,0.37030268,0.8147764,-3.2863023,-3.124269,-5.328224,-0.3416443,-0.69855595,0.4280281,0.3416438
320214,24.847033,1.731317,14.351519,Maats1,,0.8348384,0.63418674,0.4865451,-3.0139692,-5.727571,-3.207894,-0.17195225,-0.9776325,0.17195225,0.41757965
22113,7.0460453,-2.0334704,14.327923,Phlda2,,-0.1734035,0.477468,-1.0268471,-3.0577412,-3.0577412,-3.0577412,0.912915,1.7884126,0.1734035,0.2573347
332175,11.563744,-1.2383302,14.319736,Zdhhc23,,0.6211152,0.36125422,-0.8020239,-4.495883,-3.3572135,-2.5611684,0.102804184,0.88792753,0.5861182,-0.10280466
12069,14.201723,-1.0075957,14.309596,Bex2,,0.7428551,0.4850421,-0.1891985,-1.8873124,-4.278986,-4.278986,1.3615212,-0.7431724,0.18919802,0.62105227
17390,4.8072667,-2.9713624,14.284131,Mmp2,,-0.6701236,0.15583467,-0.15583515,-1.3356242,-4.04806,-2.08209,0.7168126,2.9813519,1.1197033,0.57313156
69847,16.65961,1.1671455,14.273809,Wnk4,,0.58966064,1.0366821,0.5406265,-3.5136309,-3.1451468,-3.3491015,-0.22415543,2.2784433,-0.28108788,0.22415495
